"","ID","protname","long","lat","ECO_NAME","REALM","BIOME"
"828",7072,"Trypanosoma congolense",1.53,11.23,"West Sudanian savanna","AT",7
"829",7073,"Trypanosoma vivax",1.53,11.23,"West Sudanian savanna","AT",7
"830",7082,"Plasmodium brasilianum",-71.56,-1.45,"Purus varzeá","NT",1
"831",7083,"Plasmodium brasilianum",-65.86,-3.42,"Juruá-Purus moist forests","NT",1
"832",7084,"Plasmodium brasilianum",-63,-11,"Madeira-Tapajós moist forests","NT",1
"833",7088,"Trypanosoma minasense",-72,4,"Llanos","NT",7
"834",7089,"Trypanosoma minasense",-76,-10,"Peruvian Yungas","NT",1
"835",7091,"Eimeria macusaniensis",-65.55,-44.92,"Patagonian steppe","NT",8
"836",7103,"Trypanosoma cruzi",-39.1,-15.3,"Bahia coastal forests","NT",1
"837",7104,"Trypanosoma cruzi",-39.1,-15.3,"Bahia coastal forests","NT",1
"838",7105,"Trypanosoma cruzi",-39.1,-15.3,"Bahia coastal forests","NT",1
"839",7106,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"840",7110,"Trypanosoma cruzi",-55,-10,"Madeira-Tapajós moist forests","NT",1
"841",7111,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"842",7112,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"843",7113,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"844",7114,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"845",7115,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"846",7116,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"847",7117,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"848",7118,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"849",7119,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"850",7120,"Trypanosoma cruzi",-51.66,-29.45,"Alto Paraná Atlantic forests","NT",1
"851",7121,"Trypanosoma cruzi",-43.23,-22.9,"Serra do Mar coastal forests","NT",1
"852",7122,"Trypanosoma cruzi",-43.23,-22.9,"Serra do Mar coastal forests","NT",1
"853",7123,"Trypanosoma cruzi",-43.23,-22.9,"Serra do Mar coastal forests","NT",1
"854",7124,"Trypanosoma cruzi",-42,-22.53,"Serra do Mar coastal forests","NT",1
"855",7134,"Toxoplasma gondii",-61.3,-19.52,"Dry Chaco","NT",7
"856",7172,"Toxoplasma gondii",-61.3,-19.52,"Dry Chaco","NT",7
"857",7173,"Toxoplasma gondii",-60.8,-18.5,"Dry Chaco","NT",7
"858",7234,"Toxoplasma gondii",-122.88,48.58,NA,NA,NA
"859",7235,"Toxoplasma gondii",-121.79,36.65,"California interior chaparral and woodlands","NA",12
"860",7236,"Toxoplasma gondii",-76.92,35.46,"Middle Atlantic coastal forests","NA",5
"861",7237,"Toxoplasma gondii",-77.06,35.09,"Middle Atlantic coastal forests","NA",5
"862",7238,"Toxoplasma gondii",-76.25,35.53,"Middle Atlantic coastal forests","NA",5
"863",7239,"Toxoplasma gondii",-77.64,35.24,"Middle Atlantic coastal forests","NA",5
"864",7240,"Toxoplasma gondii",-79.39,35.54,"Southeastern mixed forests","NA",4
"865",7241,"Toxoplasma gondii",-79.39,35.54,"Southeastern mixed forests","NA",4
"866",7242,"Toxoplasma gondii",-79.39,35.54,"Southeastern mixed forests","NA",4
"867",7243,"Toxoplasma gondii",-77.43,34.74,NA,NA,NA
"868",7244,"Toxoplasma gondii",-76.69,35.13,"Middle Atlantic coastal forests","NA",5
"869",7245,"Toxoplasma gondii",-77.91,34.53,"Middle Atlantic coastal forests","NA",5
"870",7246,"Toxoplasma gondii",-78.01,35.36,"Middle Atlantic coastal forests","NA",5
"871",7249,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"872",7250,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"873",7251,"Dientamoeba fragilis",30.41,0.45,"Albertine Rift montane forests","AT",1
"874",7252,"Dientamoeba fragilis",30.41,0.45,"Albertine Rift montane forests","AT",1
"875",7253,"Endolimax nana",30.41,0.45,"Albertine Rift montane forests","AT",1
"876",7254,"Endolimax nana",30.41,0.45,"Albertine Rift montane forests","AT",1
"877",7255,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"878",7256,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"879",7257,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"880",7258,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"881",7259,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"882",7260,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"883",7261,"Giardia intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"884",7262,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"885",7263,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"886",7266,"Plasmodium georgesi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"887",7267,"Plasmodium georgesi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"888",7268,"Plasmodium gonderi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"889",7269,"Plasmodium gonderi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"890",7270,"Plasmodium petersi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"891",7271,"Plasmodium petersi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"892",7272,"Plasmodium petersi",18,3.88,"Northern Congolian forest-savanna mosaic","AT",7
"893",7273,"Retortamonas intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"894",7275,"Babesia pitheci",25,0,"Central Congolian lowland forests","AT",1
"895",7276,"Hepatocystis kochi",25,0,"Central Congolian lowland forests","AT",1
"896",7322,"Isospora lutrae",-5.86,43.36,"Cantabrian mixed forests","PA",4
"897",7359,"Toxoplasma gondii",-3.65,40.23,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"898",7388,"Neospora caninum",-51.22,-30.03,"Uruguayan savanna","NT",7
"899",7393,"Toxoplasma gondii",-61.3,-19.52,"Dry Chaco","NT",7
"900",7394,"Toxoplasma gondii",-51.22,-30.03,"Uruguayan savanna","NT",7
"901",7404,"Babesia rossi",25.67,-27.92,"Highveld grasslands","AT",10
"902",7463,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"903",7464,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"904",7504,"Toxoplasma gondii",-106.35,56.13,"Midwestern Canadian Shield forests","NA",6
"905",7505,"Toxoplasma gondii",14.67,61.09,"Scandinavian and Russian taiga","PA",6
"906",7506,"Toxoplasma gondii",16.15,61.3,"Scandinavian and Russian taiga","PA",6
"907",7507,"Toxoplasma gondii",14.31,63.25,"Scandinavian and Russian taiga","PA",6
"908",7508,"Toxoplasma gondii",20.09,66.95,"Scandinavian and Russian taiga","PA",6
"909",7509,"Toxoplasma gondii",16.76,62.77,"Scandinavian and Russian taiga","PA",6
"910",7510,"Toxoplasma gondii",14.97,59.35,"Scandinavian and Russian taiga","PA",6
"911",7511,"Toxoplasma gondii",13.15,59.77,"Scandinavian and Russian taiga","PA",6
"912",7512,"Toxoplasma gondii",16.52,65.33,"Scandinavian and Russian taiga","PA",6
"913",7513,"Toxoplasma gondii",17.73,63.43,"Scandinavian and Russian taiga","PA",6
"914",7514,"Toxoplasma gondii",16.22,59.67,"Sarmatic mixed forests","PA",4
"915",7515,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"916",7516,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"917",7517,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"918",7518,"Toxoplasma gondii",-152.28,64.24,"Interior Yukon-Alaska alpine tundra","NA",11
"919",7554,"Cystoisospora felis",-3.65,40.23,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"920",7555,"Cystoisospora felis",-3.65,40.23,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"921",7556,"Cytauxzoon felis",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"922",7557,"Cytauxzoon felis",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"923",7558,"Cytauxzoon felis",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"924",7580,"Leishmania infantum",-5.57,42.6,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"925",7622,"Neospora caninum",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"926",7623,"Neospora caninum",-5.57,42.6,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"927",7648,"Toxoplasma gondii",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"928",7649,"Toxoplasma gondii",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"929",7650,"Toxoplasma gondii",-6.43,37.04,"Southwest Iberian Mediterranean sclerophyllous and mixed forests","PA",12
"930",7651,"Toxoplasma gondii",-6.43,37.04,"Southwest Iberian Mediterranean sclerophyllous and mixed forests","PA",12
"931",7652,"Toxoplasma gondii",-6.43,37.04,"Southwest Iberian Mediterranean sclerophyllous and mixed forests","PA",12
"932",7653,"Toxoplasma gondii",-6.43,37.04,"Southwest Iberian Mediterranean sclerophyllous and mixed forests","PA",12
"933",7654,"Toxoplasma gondii",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"934",7655,"Toxoplasma gondii",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"935",7656,"Toxoplasma gondii",-6.09,37.95,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"936",7713,"Cystoisospora felis",-111.39,40.08,"Wasatch and Uinta montane forests","NA",5
"937",7714,"Cytauxzoon felis",-79.39,35.54,"Southeastern mixed forests","NA",4
"938",7715,"Cytauxzoon felis",-77.19,41.2,"Appalachian-Blue Ridge forests","NA",4
"939",7716,"Cytauxzoon felis",-96.34,39.38,"Flint Hills tall grasslands","NA",8
"940",7797,"Toxoplasma gondii",-89.4,32.35,"Southeastern mixed forests","NA",4
"941",7798,"Toxoplasma gondii",-91.83,35.2,"Ozark Mountain forests","NA",4
"942",7799,"Toxoplasma gondii",-119.42,36.78,"California Central Valley grasslands","NA",8
"943",7800,"Toxoplasma gondii",-81.52,27.66,"Southeastern conifer forests","NA",5
"944",7801,"Toxoplasma gondii",-120.55,43.94,"Blue Mountains forests","NA",5
"945",7802,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"946",7803,"Toxoplasma gondii",-111.39,40.08,"Wasatch and Uinta montane forests","NA",5
"947",7804,"Toxoplasma gondii",-121.79,36.65,"California interior chaparral and woodlands","NA",12
"948",7805,"Toxoplasma gondii",-119.61,37.25,"California interior chaparral and woodlands","NA",12
"949",7806,"Toxoplasma gondii",-119.42,36.78,"California Central Valley grasslands","NA",8
"950",7807,"Toxoplasma gondii",-122.72,38.07,"California interior chaparral and woodlands","NA",12
"951",7808,"Toxoplasma gondii",-122.72,38.07,"California interior chaparral and woodlands","NA",12
"952",7809,"Toxoplasma gondii",-122.72,38.07,"California interior chaparral and woodlands","NA",12
"953",7810,"Toxoplasma gondii",-93.35,37.15,"Central U.S. hardwood forests","NA",4
"954",7811,"Toxoplasma gondii",-83.28,31.6,"Southeastern conifer forests","NA",5
"955",7828,"Plasmodium inui",105.85,21.03,"Red River freshwater swamp forests","IM",1
"956",7830,"Hepatocystis taiwanensis",122.33,23.5,NA,NA,NA
"957",7833,"Plasmodium cynomolgi",122.33,23.5,NA,NA,NA
"958",7835,"Plasmodium inui",121,23.5,"Taiwan subtropical evergreen forests","IM",1
"959",7863,"Entopolypoides macaci",110,-7.5,"Western Java montane rain forests","IM",1
"960",7864,"Entopolypoides macaci",110,-7.5,"Western Java montane rain forests","IM",1
"961",7865,"Hepatocystis semnopitheci",114.2335361,1.0682368,"Borneo montane rain forests","IM",1
"962",7866,"Hepatocystis semnopitheci",110,-7.5,"Western Java montane rain forests","IM",1
"963",7882,"Plasmodium coatneyi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"964",7883,"Plasmodium coatneyi",101.45,3.03,"Peninsular Malaysian rain forests","IM",1
"965",7884,"Plasmodium coatneyi",121.774017,12.879721,NA,NA,NA
"966",7885,"Plasmodium cynomolgi",105,13,"Southeastern Indochina dry evergreen forests","IM",2
"967",7886,"Plasmodium cynomolgi",110,-7.5,"Western Java montane rain forests","IM",1
"968",7887,"Plasmodium cynomolgi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"969",7888,"Plasmodium cynomolgi",112.5,2.5,"Borneo lowland rain forests","IM",1
"970",7889,"Plasmodium fieldi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"971",7890,"Plasmodium fieldi",101.53,3.28,"Peninsular Malaysian rain forests","IM",1
"972",7891,"Plasmodium fieldi",101.53,3.28,"Peninsular Malaysian rain forests","IM",1
"973",7892,"Plasmodium inui",110,-7.5,"Western Java montane rain forests","IM",1
"974",7893,"Plasmodium inui",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"975",7894,"Plasmodium inui",112.5,2.5,"Borneo lowland rain forests","IM",1
"976",7895,"Plasmodium inui",121.774017,12.879721,NA,NA,NA
"977",7896,"Plasmodium inui",100,15,"Chao Phraya freshwater swamp forests","IM",1
"978",7897,"Plasmodium knowlesi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"979",7898,"Plasmodium knowlesi",112.5,2.5,"Borneo lowland rain forests","IM",1
"980",7899,"Plasmodium knowlesi",121.774017,12.879721,NA,NA,NA
"981",7900,"Plasmodium knowlesi",103.8,1.37,"Peninsular Malaysian rain forests","IM",1
"982",7901,"Plasmodium knowlesi",103.8,1.37,"Peninsular Malaysian rain forests","IM",1
"983",7912,"Trypanosoma cyclops",112.5,2.5,"Borneo lowland rain forests","IM",1
"984",7913,"Trypanosoma cyclops",112.5,2.5,"Borneo lowland rain forests","IM",1
"985",7928,"Entamoeba coli",131.53,33.25,"Taiheiyo evergreen forests","PA",4
"986",7929,"Entamoeba dispar",131.53,33.25,"Taiheiyo evergreen forests","PA",4
"987",7930,"Entamoeba histolytica",131.53,33.25,"Taiheiyo evergreen forests","PA",4
"988",7937,"Iodamoeba butschlii",131.53,33.25,"Taiheiyo evergreen forests","PA",4
"989",8068,"Cyclospora cayetanensis",84.12,28.39,"Himalayan subtropical pine forests","IM",3
"990",8096,"Plasmodium inui",90,24,"Lower Gangetic Plains moist deciduous forests","IM",1
"991",8134,"Hepatocystis semnopitheci",101.8,2.51,NA,NA,NA
"992",8136,"Plasmodium coatneyi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"993",8137,"Plasmodium cynomolgi",110,-7.5,"Western Java montane rain forests","IM",1
"994",8138,"Plasmodium cynomolgi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"995",8139,"Plasmodium cynomolgi",112.5,2.5,"Borneo lowland rain forests","IM",1
"996",8140,"Plasmodium cynomolgi",101,5,"Peninsular Malaysian montane rain forests","IM",1
"997",8141,"Plasmodium cynomolgi",101.8,2.51,NA,NA,NA
"998",8142,"Plasmodium fieldi",101.25,3.35,"Peninsular Malaysian rain forests","IM",1
"999",8143,"Plasmodium fieldi",101.5,3.17,"Peninsular Malaysian rain forests","IM",1
"1000",8144,"Plasmodium inui",114.2335361,1.0682368,"Borneo montane rain forests","IM",1
"1001",8145,"Plasmodium inui",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"1002",8146,"Plasmodium inui",112.5,2.5,"Borneo lowland rain forests","IM",1
"1003",8147,"Plasmodium inui",102,0,"Sumatran freshwater swamp forests","IM",1
"1004",8148,"Plasmodium knowlesi",112.9331,1.995115,"Borneo lowland rain forests","IM",1
"1005",8149,"Plasmodium knowlesi",112.5,2.5,"Borneo lowland rain forests","IM",1
"1006",8153,"Trypanosoma cyclops",112.5,2.5,"Borneo lowland rain forests","IM",1
"1007",8154,"Trypanosoma cyclops",112.5,2.5,"Borneo lowland rain forests","IM",1
"1008",8162,"Plasmodium inui",121,-2,"Sulawesi lowland rain forests","AA",1
"1009",8170,"Hepatocystis semnopitheci",73.86,18.53,"Narmada Valley dry deciduous forests","IM",2
"1010",8171,"Plasmodium cynomolgi",76.5,11.41,"South Western Ghats montane rain forests","IM",1
"1011",8173,"Plasmodium fragile",77,20,"Central Deccan Plateau dry deciduous forests","IM",2
"1012",8174,"Plasmodium fragile",76.5,11.41,"South Western Ghats montane rain forests","IM",1
"1013",8175,"Plasmodium fragile",76.5,11.41,"South Western Ghats montane rain forests","IM",1
"1014",8176,"Plasmodium fragile",76.5,11.41,"South Western Ghats montane rain forests","IM",1
"1015",8177,"Plasmodium inui",76.5,11.41,"South Western Ghats montane rain forests","IM",1
"1016",8178,"Plasmodium inui",76.5,11.41,"South Western Ghats montane rain forests","IM",1
"1017",8180,"Plasmodium shortii",77,20,"Central Deccan Plateau dry deciduous forests","IM",2
"1018",8182,"Babesia cellii",81,7,"Sri Lanka lowland rain forests","IM",1
"1019",8183,"Balantidium coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1020",8184,"Balantidium coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1021",8185,"Balantidium coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1022",8186,"Balantidium coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1023",8187,"Balantidium coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1024",8193,"Entamoeba coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1025",8194,"Entamoeba coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1026",8195,"Entamoeba coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1027",8196,"Entamoeba coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1028",8197,"Entamoeba coli",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1029",8198,"Entamoeba hartmanni",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1030",8199,"Entamoeba hartmanni",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1031",8200,"Entamoeba hartmanni",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1032",8201,"Entamoeba hartmanni",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1033",8202,"Entamoeba hartmanni",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1034",8203,"Entamoeba histolytica",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1035",8204,"Entamoeba histolytica",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1036",8205,"Entamoeba histolytica",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1037",8206,"Entamoeba histolytica",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1038",8207,"Entamoeba histolytica",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1039",8208,"Entamoeba histolytica",81,7,"Sri Lanka lowland rain forests","IM",1
"1040",8216,"Plasmodium cynomolgi",81,7.93,"Sri Lanka dry-zone dry evergreen forests","IM",2
"1041",8217,"Plasmodium cynomolgi",81,7,"Sri Lanka lowland rain forests","IM",1
"1042",8218,"Plasmodium cynomolgi",81,7,"Sri Lanka lowland rain forests","IM",1
"1043",8219,"Plasmodium fragile",81,7,"Sri Lanka lowland rain forests","IM",1
"1044",8220,"Plasmodium fragile",81,7,"Sri Lanka lowland rain forests","IM",1
"1045",8221,"Plasmodium fragile",81,7,"Sri Lanka lowland rain forests","IM",1
"1046",8222,"Plasmodium shortii",81,7,"Sri Lanka lowland rain forests","IM",1
"1047",8223,"Plasmodium simiovale",81,7,"Sri Lanka lowland rain forests","IM",1
"1048",8249,"Plasmodium gonderi",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"1049",8250,"Plasmodium gonderi",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
